span_text|counts|span_score_mean|span_score_min|span_score_max|span_score_median|span_score_std|accessibility_mean|accessibility_min|accessibility_max|accessibility_median|accessibility_std|content_gen_mean|content_gen_min|content_gen_max|content_gen_median|content_gen_std|automation_mean|automation_min|automation_max|automation_median|automation_std
Text-|5|0.99615353|0.99489933|0.99981755|0.99489933|0.002130362306752811|0.08506083950890202|0.07196897246371742|0.08970851843936696|0.08822622773269231|0.007374822026348482|0.21944079342574696|0.19574804766058757|0.2409834651188164|0.22305626191995084|0.02244245543485819|0.004339811255937104|0.0035878145292793408|0.0051337814396032865|0.004204460376557958|0.0005756609213024702
DALLE|5|0.94640243|0.7506402|0.99999785|0.9999126|0.10972694416644468|0.1224436101494327|0.09440989593970897|0.17320867515490698|0.11848300558946831|0.03036951271454559|0.3285220099341861|0.25592583927844287|0.41448581502897813|0.33618705187908077|0.06245208078181361|0.010413687331193484|0.005943342548539304|0.01450816611610703|0.010471778746927212|0.003417051196443984
chip|5|0.99164546|0.96184224|0.9999938|0.999019|0.01667521523042756|0.07990433037636195|0.075023680942904|0.08585583514889647|0.07967885828853763|0.003942081098619298|0.05015047276096966|0.013662343152548852|0.17902902361805761|0.0175944217044854|0.07214626461266016|0.0066496785569963275|0.0016829126431574593|0.01856870115189657|0.0027318319405792504|0.007233452114996045
-image models|5|0.89895856|0.8622413|0.94285303|0.8958675|0.029065660005609794|0.18559854841823817|0.07889117959105259|0.41067195382690047|0.15640472767047356|0.13015660733675363|0.17733158783933117|0.036242494286551796|0.33723022435915334|0.19373371590568772|0.1196857848190153|0.006148281768980484|0.002786186015704811|0.0104360571770016|0.006904611014769154|0.0031083700934488173
AI model|5|0.9003574|0.71551883|0.9979303|0.9865574|0.12844048374167075|0.14231120527469637|0.09891664955610084|0.24777310274236627|0.11820999847601607|0.06158555853288179|0.027407249395508364|0.00879594218464708|0.08412697249606758|0.01596978597569072|0.03186857856268688|0.01274258103197215|0.0019721904093008076|0.039126537343055746|0.007170180279048048|0.015240907601195914
AI systems|5|0.9998662|0.99934286|0.9999993|0.9999968|0.0002925748544422138|0.11886450039710139|0.07717317610676015|0.21350802189140125|0.10107667221886639|0.0550198205253409|0.017739783361365394|0.0031766853767296304|0.0411935352468376|0.016035941637603593|0.015659951223407166|0.004794014790638117|0.0019033563418808797|0.00813416475636837|0.004790156610355189|0.002453461793435281
commercial|4|0.7543318|0.53640896|0.8945287|0.7931949|0.1529337661574618|0.12585590353616746|0.08157925371243054|0.21274467910651518|0.10454984066286208|0.061841931297314315|0.009515032761805431|0.00743102552737986|0.014555678511579037|0.008036713504131413|0.0033725386769745897|0.01488759715357775|0.004625635988838072|0.029064591802832038|0.012930080411320446|0.012273092005905203
CogLM|4|0.9355291|0.87175995|0.999907|0.9352248|0.07192083789023683|0.08629042868697054|0.07915881182843675|0.0914828239960541|0.08726003946169565|0.005647769495377007|0.20804758912340982|0.08645504840659303|0.3051282578919328|0.22030352509755668|0.10691603983751384|0.005372191527762853|0.004801299041507745|0.00597165571851555|0.0053579056755140575|0.000508161549606009
large models|4|0.9960169|0.9840703|0.99999917|0.9999991|0.00796441237151581|0.08877426202400579|0.07444717496302881|0.09720754170432859|0.09172116571433288|0.010862086287429455|0.012711335810206175|0.0074984468118502075|0.015995712768498222|0.013675591830238136|0.003643300841163873|0.006985345124941703|0.0025556884207795214|0.008768524162385825|0.008308583958300733|0.0029610531919418946
network|4|0.8384185|0.6354864|0.9980096|0.8600889|0.15873938292313627|0.10266280245978492|0.0796260149973909|0.12816003437814388|0.10143258023180245|0.021863653393645696|0.04675968494677576|0.012495838712617106|0.09209885427348029|0.04122202340050282|0.03668468544461384|0.00399469671846239|0.0034198613946511028|0.004400945240821656|0.004078990119188401|0.00042810262625765557
CEO|4|0.78196025|0.6601677|0.8970456|0.7853139|0.12024044754655587|0.12164864995222975|0.11328275596763927|0.13319685344869953|0.1200574951962901|0.00896623053583909|0.042412972042941574|0.019978058204213705|0.0650082140610712|0.04233280795324069|0.023129009695986934|0.00376679604457842|0.002896449250536833|0.004947593836301289|0.0036115705457377793|0.00100537578092511
computers|4|0.80922097|0.56157684|0.9999716|0.8376677|0.18277110137649452|0.18276175306627587|0.046238841524089275|0.44692979822103024|0.118939186259992|0.18108263167531413|0.04226871001314124|0.013724976232734694|0.09550923021715174|0.02992031680133926|0.0378150868299939|0.09136234046867003|0.003499132136486519|0.351194610302526|0.005377809717833797|0.17322431967491603
server|4|0.9981011|0.9939121|0.9999995|0.9992465|0.002873728897441872|0.13461711584456523|0.05985509888195869|0.18468071801371558|0.14696632324129333|0.05575848432816044|0.0530239683153481|0.025571719302202634|0.07976980150345343|0.05337717622786817|0.024107587790775743|0.005028573876865432|0.003884075606170885|0.006973845266886437|0.004628187317202203|0.0013544243724048402
NLP datasets|4|0.9948853|0.9796213|0.9999969|0.9999616|0.010176069605921977|0.1007851998446653|0.06131622656201992|0.13186827698114034|0.10497814791775048|0.029896130424569817|0.017771845127233392|0.010254785840519212|0.032919344014244595|0.013956625327084882|0.010641846908881406|0.0041149304947715095|0.0022857328961073398|0.008990879028496985|0.002591555027240857|0.0032538310651936127
data centers|4|0.99133956|0.96563727|0.9999958|0.99986255|0.017135306180959323|0.16896590103188266|0.07404723975705997|0.24847578104967444|0.17667029166039813|0.09266812677763703|0.015507020663520511|0.013225683414366649|0.016493011692422566|0.016154693773646416|0.0015292306201281488|0.012413642198035934|0.0035768509040138077|0.020026411031412575|0.013025653428358677|0.008847098567893171
GPT-3 models|4|0.8382648|0.59788096|0.99375665|0.88071084|0.18360461586873353|0.11181268458597018|0.06023165550937964|0.17468623384823237|0.10616642449313435|0.05202837200526168|0.08049506657740114|0.013832193229254563|0.16040113382412738|0.07387346962811134|0.06044248140695145|0.01782512964434682|0.0027445391986255447|0.039038894914073426|0.014758542232344156|0.017708586021149903
Language models|4|0.9907049|0.9780829|0.9999151|0.9924108|0.00912803843382483|0.10408946623250745|0.06375940133885376|0.17972501690977985|0.0864367233406981|0.051544444653099174|0.11140243624157155|0.05582041057624833|0.2704712504170173|0.05965904198651028|0.10606131389957503|0.010370398036918933|0.004879434971141818|0.02380730962444709|0.006397423776043412|0.00898647719921319
APIs|4|0.9966661|0.9866725|0.9999994|0.9999962|0.006662369465507112|0.12210593249877606|0.08440964309601785|0.1413081764479261|0.13135295522558016|0.026826380829393336|0.022261858648241633|0.01926908376200954|0.023481923305930755|0.023148213762513116|0.0020198377974918365|0.004624210432926108|0.003484334620248526|0.007245853033507894|0.0038833270389740065|0.0017578531603806371
/|4|0.7856748|0.5323931|0.9999863|0.8051599|0.24464078988433857|0.11066425120637792|0.10395087154802032|0.11974688294122124|0.10947962516813506|0.0066347072562151395|0.03156551104137028|0.029531395993742125|0.03550896416734415|0.030610842002197422|0.002689903436993459|0.00313549616204019|0.0029404154003389916|0.003284508717713542|0.003158530265054113|0.0001620418900995074
language modeling|4|0.9962406|0.9907058|0.9999064|0.9971751|0.004012092031548933|0.11395711389378158|0.07963292363524585|0.15884970356172948|0.10867291418907549|0.03455595861339023|0.033055605657121775|0.01483702855925617|0.05564515380938036|0.030870120129925283|0.017448080863927195|0.011765882799117517|0.003127964150096094|0.03599388951976734|0.003970838763303316|0.016157107214547904
OPT-175B|4|0.98070943|0.9770741|0.9843448|0.98070943|0.004197737010496195|0.12134043714503559|0.07792042956482716|0.16476044472524404|0.12134043714503559|0.050137106129297865|0.06374193425713395|0.04164656199820191|0.085837306516066|0.06374193425713395|0.025513538243078813|0.009332315306289356|0.008704096023321574|0.00996053458925714|0.009332315306289356|0.0007254051442631268
natural language generation|4|0.9999901|0.9999819|0.99999857|0.9999899|7.555383455070565e-06|0.10932817836427763|0.07911241013113474|0.14003376572276058|0.10908326880160761|0.02994148531158867|0.21343536675243543|0.004200530613997484|0.7522061395495332|0.04866739842310554|0.3606679482969153|0.007546871846901884|0.002340812681213097|0.015919571212367888|0.005963551747013275|0.006317311809515421
fake news|4|0.99981433|0.99925894|0.99999964|0.99999934|0.00037025422585211385|0.1116300764548474|0.057163946161537756|0.14480318700796738|0.12227658632494225|0.03900872567603036|0.10885111359471479|0.01417019273407492|0.2824915564254974|0.06937135260964342|0.11876542562145564|0.004883479048259636|0.004071001121303797|0.0059966741447606865|0.00473312046348703|0.0008095370705133752
mobile devices|4|0.8678056|0.5818618|0.9999944|0.9446831|0.19762627955667983|0.2590443418791334|0.06157271202309874|0.3859830956347233|0.2943107799293557|0.1428511164710836|0.012790553091054318|0.007498544549341569|0.017900216739118104|0.0128817255378788|0.004901977652792585|0.007232937117881747|0.0027803246797689107|0.016914766872250075|0.004618328459754|0.006515352636871843
classification|4|0.7451413|0.63773507|0.8496189|0.7466057|0.08651774145196679|0.1018472919029087|0.08070069504715689|0.11567429849896609|0.10550708703275591|0.014891572806002713|0.13067924062338424|0.015476040538779426|0.3003612227195799|0.10343984961758886|0.12055880810806577|0.007891334262607075|0.00523091316061595|0.013152950931160081|0.006590736479326132|0.0037225361849005374
image generator|4|0.9999845|0.99997735|0.99999607|0.99998236|8.275320213421686e-06|0.11771239693417027|0.07910832029000231|0.1441785372747771|0.12378136508595083|0.03202347537932359|0.03337103741622183|0.016280523674067487|0.054176219902718835|0.03151370304405049|0.016296428373324477|0.007444406166232915|0.004004063096518518|0.01280906161913727|0.006482249974637937|0.0039007603969754318
meta-learning|4|0.99421924|0.98955196|0.99953544|0.9938948|0.0052541696100808786|0.13159869531384166|0.061344756679743095|0.18677273563618252|0.13913864446972052|0.05266333660154928|0.0797483257875921|0.015712754394874857|0.15953382834677007|0.07187336020436172|0.06022232991401777|0.017942570389105822|0.007438639639940049|0.03360378884643048|0.015363926535026384|0.012009361678980526
financial services|4|0.99999905|0.999998|0.9999999|0.9999991|9.505648385591337e-07|0.1341042317922907|0.052533787797054275|0.2928131407376592|0.09553499931722463|0.10784298751637826|0.01045716593117072|0.002195752478122942|0.015330248636273167|0.012151331305143384|0.005724720322900792|0.018163180498875473|0.005079381458462062|0.04535141367405628|0.011110963431491773|0.01856675154656968
Visual Language|3|0.996712|0.9967121|0.9967121|0.9967121|0.0|0.10198168118418434|0.09932645811450203|0.10341936260368133|0.10319922283436968|0.0023021234853582533|0.0920402225153404|0.06940685049691392|0.11031384691087119|0.0963999701382361|0.020799065806049722|0.004937354249933975|0.003727914535783258|0.00578360646067781|0.0053005417533408565|0.0010748935735654759
"


Image"|3|0.97575694|0.9657746|0.99566454|0.96583164|0.017240522693147846|0.08186235342522184|0.06159090606180344|0.09466318905034586|0.08933296516351623|0.01775673126808013|0.34120826692653744|0.2059377180715379|0.5819618987965807|0.2357251839114937|0.20903003785162996|0.004058516416603517|0.00374324899273675|0.004284857235632961|0.004147443021440842|0.0002815418760667774
Romanian language|3|0.9782867|0.93759227|0.9997304|0.99753726|0.035259419283875555|0.08878752071077596|0.07939018766923954|0.09545890475315856|0.09151346970992977|0.008374008337722652|0.08105534371910444|0.012393766767877665|0.1291553219786513|0.10161694241078437|0.061036052455724105|0.0025718625867742284|0.001335136671905355|0.0034277055144176127|0.0029527455739997177|0.0010970483023238456
VLMs|3|0.9998626|0.99984145|0.99987316|0.99987316|1.8307587099612672e-05|0.10749124623454766|0.1058666880035727|0.11002394552441316|0.10658310517565713|0.002222439574156802|0.10276260018901211|0.06546334714164255|0.13351101133771184|0.10931344208768191|0.03449356893424162|0.004904673198930927|0.0038113829392693583|0.005541576812117861|0.005361059845405563|0.0009511095035383141
VAEs|3|0.9895304|0.9767726|0.9995652|0.9922535|0.011637726752542148|0.07587598639021181|0.05955307486615194|0.09495180145308478|0.07312308285139872|0.01785920825273656|0.4377602071316828|0.13207463223068666|0.7941629137841356|0.38704307538022614|0.3339451957019606|0.006035199629656088|0.0035238841741029223|0.007684750080574798|0.006896964634290542|0.0022102444356494762
text generation|3|0.84075046|0.52665395|0.99996173|0.9956357|0.27202415711917094|0.12727334710802715|0.10870870996385655|0.16359673166473795|0.10951459969548696|0.03145955441206867|0.15162569791459554|0.06615949714928768|0.2797364197875735|0.10898117680692537|0.11299421160522771|0.013403372832458155|0.0075766864736384705|0.017226267627096885|0.015407164396639106|0.005127376481574864
UI|3|0.76528996|0.5369379|0.9295381|0.82939374|0.20399926955956124|0.1933675418297259|0.10011065585149172|0.3153842001718122|0.16460776946587383|0.11048084947570637|0.0474895387636994|0.013885184841673968|0.10047978867409653|0.028103642775327682|0.046438303970725806|0.033273797393912084|0.01260052168570637|0.07066007965807847|0.01656079083795142|0.032437964009652286
text captions|3|0.9998584|0.99959224|0.9999926|0.99999034|0.00023049943319852258|0.0920251423640081|0.07865058139855374|0.1052952942140288|0.09212955147944177|0.013322663254857285|0.19316525903028672|0.06012318979966551|0.4382183310007956|0.08115425629039903|0.21248254634456915|0.00935211545867618|0.006133608806585163|0.012550999583589474|0.0093717379858539|0.003208740388201363
systems|3|0.9150508|0.88792324|0.96930605|0.88792324|0.046986387878377646|0.1881748631348661|0.0928859866082361|0.23581930139818105|0.23581930139818105|0.08252258777014022|0.06652893400951732|0.015578041041611463|0.16843071994532902|0.015578041041611463|0.08824953531141676|0.01249195190182243|0.002641066069776529|0.01741739481784538|0.01741739481784538|0.008531117380331956
StyleGAN|3|0.9832657|0.9538731|0.9996306|0.9962935|0.025509382864903646|0.08391857654883013|0.06954117787547902|0.09524970808647869|0.08696484368453267|0.013122192614003837|0.17899264675273482|0.061330572043671074|0.3625693895440725|0.11307797867046096|0.1610737840045899|0.004029853910762819|0.003500734811680553|0.004979265773197242|0.003609561147410663|0.0008240133228507356
DEEPFACELAB|3|0.99987096|0.9997317|0.9999933|0.9998877|0.00013160797798511772|0.1386177227993757|0.11050830522092868|0.15957255417800786|0.14577230899919055|0.02530249412999631|0.08228558168807436|0.040380847111365234|0.11986486763106298|0.08661103032179485|0.03991816013929185|0.003845571404105098|0.0033271427159191425|0.004483066914302973|0.003726504582093178|0.0005870884679333589
speech-|3|0.9996856|0.99945563|0.9998982|0.9997029|0.00022178916620161382|0.1222677099926452|0.10265092560358795|0.1587558771432618|0.10539632723108584|0.03162948093207616|0.07517352596221029|0.05109650967051752|0.09117360835509103|0.0832504598610223|0.021224304597503192|0.004988933230221115|0.003854129224248308|0.006921911640533621|0.004190758825881417|0.0016824488174160344
final model|3|0.99815226|0.99725336|0.99995005|0.99725336|0.0015569363968936348|0.05364206572261513|0.04653262381261123|0.06786094954262292|0.04653262381261123|0.01231391460158627|0.013093700575673141|0.005412178286780946|0.02845674515345753|0.005412178286780946|0.013304786883834057|0.008637367676027949|0.002546858490198489|0.02081838604768687|0.002546858490198489|0.010549071353821582
TC|3|0.9862304|0.95871603|0.9999876|0.99998736|0.02382808169110321|0.12906982684492566|0.1109817274886591|0.14457409683388245|0.13165365621223546|0.016944584686737083|0.17968365521458088|0.10793613055795477|0.28578715048268594|0.14532768460310194|0.09377097557111894|0.006448463268653383|0.00631991106094565|0.006609651454132482|0.006415827290882018|0.00014760150454800524
sentiment analysis|3|0.9999995|0.9999988|0.9999999|0.9999999|6.194296387084284e-07|0.14524729333538058|0.09235380006714208|0.19924552049077038|0.14414255944822926|0.053454422656145514|0.1183954585251585|0.03395021900911612|0.27023139672975377|0.05100475983660557|0.13176998307111293|0.011554447476321714|0.0034084732828734464|0.019848886831085943|0.011405982315005756|0.008221212248638013
shot learning|3|0.62765616|0.61322904|0.63486975|0.63486975|0.012494274353083758|0.08120685234293279|0.06577895177604577|0.11206265347670682|0.06577895177604577|0.026721907635969003|0.039778651494511784|0.01616467055977954|0.08700661336397628|0.01616467055977954|0.040900614747919055|0.004639664048441639|0.0035703965583486867|0.006778199028627544|0.0035703965583486867|0.0018520256197226445
text descriptions|3|0.9977629|0.99398947|0.99990654|0.99939275|0.0032779862813541705|0.10884279375900037|0.0972057490772189|0.13023004097371996|0.09909259122606226|0.018545910624482985|0.1234748209182096|0.024365920946085588|0.21203630188385791|0.13402223992468532|0.09427873040143132|0.005856388492376679|0.004107080772994653|0.0070890157226383465|0.006373068981497038|0.0015566640796443126
Technology|3|0.9557907|0.92248243|0.9999927|0.94489694|0.0398869287678551|0.10100718195593572|0.06728437403937637|0.11956101401938234|0.11617615780904846|0.02925380561950919|0.14116881629364933|0.016763828647128224|0.3322342191748191|0.07450840105900064|0.1679675565231729|0.005103510785713898|0.004093843086035101|0.006383149622926873|0.004833539648179721|0.0011682869580244284
InICASSP2020-2020IEEEInternationalConferenceonAcoustics|3|0.98452586|0.97153014|0.99420905|0.9878384|0.011696704270459869|0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243|0.0|0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684|0.0|0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|0.0
multiplexing|3|0.9999218|0.99977034|0.9999989|0.9999962|0.00013118859548598685|0.05980754401226256|0.04339302021825717|0.07666996450962457|0.05935964730890595|0.01664299293803103|0.03672382670972222|0.015364612186378072|0.0774526010704308|0.017354266872357797|0.035286179690305015|0.013693690816231547|0.005867248581962296|0.02196273581257249|0.013251088054159853|0.008056866649103054
language generation|3|0.9217422|0.7695886|0.9998791|0.99575883|0.13178497907775602|0.12171711120867774|0.06228556653813932|0.21516081848333773|0.08770494860455619|0.08191661045284941|0.024778631324982908|0.007162084409523481|0.03953193177021272|0.027641877795212513|0.016373771398200895|0.0061201502439257255|0.0042770774922139985|0.007113286809262784|0.006970086430300394|0.0015977529418562874
”InAdvancesinNeuralInfor-mationProcessingSystems|3|0.998676|0.9976306|0.9996076|0.9987896|0.0009934024299829796|0.11584772562964385|0.10804941100648909|0.11974688294122124|0.11974688294122124|0.006753538570355699|0.03333847309129191|0.028997490939187437|0.03550896416734415|0.03550896416734415|0.0037594008210973195|0.003212054542230129|0.0030671461912633023|0.003284508717713542|0.003284508717713542|0.00012549431315778302
